"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
1.561970787E1,8.524537086E-1,-2.270857543E-1,-1.490721386E-2,8.823080472E-1
1.562964788E1,9.821825624E-1,-1.511701345E-1,3.510729223E-2,9.943678984E-1
1.563958788E1,9.992672205E-1,-1.777484864E-1,7.139711827E-2,1.017461081E0
1.564952888E1,9.215841889E-1,-2.269527018E-1,8.341538161E-2,9.527765069E-1
1.565946888E1,7.624621391E-1,-2.978844047E-1,8.688068390E-2,8.231839924E-1
1.566940988E1,5.297911167E-1,-4.162657261E-1,7.778871059E-2,6.782380597E-1
1.567934988E1,2.950688601E-1,-5.935789943E-1,3.065182269E-2,6.635820890E-1
1.568929088E1,9.711709619E-2,-7.592471838E-1,-6.431424618E-2,7.681304178E-1
1.569923088E1,1.407706644E-2,-9.431070089E-1,-1.886045188E-1,9.618839112E-1
1.570917087E1,3.878574446E-2,-1.192268729E0,-2.966101468E-1,1.229221964E0
1.571911188E1,1.212992594E-1,-1.472246766E0,-3.644714952E-1,1.521533280E0
1.572905187E1,1.802684963E-1,-1.675328374E0,-3.468298018E-1,1.720323459E0
1.573899288E1,2.217834443E-1,-1.752548099E0,-2.687440515E-1,1.786850889E0
1.574893287E1,2.988700271E-1,-1.681555986E0,-2.068517059E-1,1.720389914E0
1.575887287E1,4.429579675E-1,-1.427908540E0,-1.836110950E-1,1.506269429E0
1.576881387E1,6.249152422E-1,-1.053408146E0,-1.307731867E-1,1.231783020E0
1.577875387E1,7.602124810E-1,-6.601301432E-1,1.393597852E-2,1.006920570E0
1.578869487E1,8.146801591E-1,-2.810852528E-1,2.698840499E-1,9.030781147E-1
1.579863487E1,7.199411392E-1,9.388996661E-2,5.751851201E-1,9.262658863E-1
1.580857587E1,2.830179036E-1,5.143185258E-1,8.495075107E-1,1.032611103E0
1.581851587E1,-4.541474879E-1,6.697310209E-1,9.072975516E-1,1.215721361E0
1.582845588E1,-1.040510893E0,5.659685731E-1,5.384417772E-1,1.301116018E0
1.583839687E1,-1.059061766E0,3.128023446E-1,1.401898731E-2,1.104379311E0
1.584833688E1,-6.396127939E-1,-1.986035611E-3,-2.066045702E-1,6.721561715E-1
1.585827787E1,-9.404183179E-2,-3.001516759E-1,-1.062513441E-1,3.320003657E-1
1.586821788E1,3.638114333E-1,-5.926684737E-1,1.013442650E-1,7.027697623E-1
1.587815887E1,7.948157787E-1,-7.792099118E-1,2.952860296E-1,1.151561569E0
1.588809888E1,1.219564080E0,-8.673494458E-1,4.034307599E-1,1.549963866E0
1.589803888E1,1.476508737E0,-8.377625346E-1,4.469412267E-1,1.755471610E0
1.590797988E1,1.480691075E0,-6.076653004E-1,5.406023860E-1,1.689365004E0
1.591791988E1,1.292906880E0,-2.222494185E-1,6.991172433E-1,1.486528817E0
1.592786088E1,1.024586558E0,2.337829620E-1,8.930028677E-1,1.379088906E0
1.593780088E1,7.578381300E-1,6.633226275E-1,1.071104407E0,1.470231339E0
1.594774087E1,5.219710469E-1,9.227042794E-1,1.174042583E0,1.581838470E0
1.595768188E1,2.901995778E-1,9.656426907E-1,1.196698904E0,1.564854584E0
1.596762187E1,1.412353516E-1,8.844885230E-1,1.187987328E0,1.487810896E0
1.597756288E1,1.290953308E-1,7.444685698E-1,1.129454255E0,1.358884090E0
1.598750287E1,5.008843541E-1,5.764526725E-1,1.101499796E0,1.340330042E0
1.599744388E1,1.130332828E0,3.647406697E-1,1.033303738E0,1.574294976E0
1.600738387E1,1.633936644E0,8.788198978E-2,8.424242735E-1,1.840421380E0
1.601732387E1,1.833102584E0,-1.939638108E-1,5.670832396E-1,1.928592866E0
1.602726487E1,1.789510846E0,-4.052476585E-1,2.921842337E-1,1.857941431E0
1.603720487E1,1.616232753E0,-4.561334550E-1,1.169461086E-1,1.683431743E0
1.604714587E1,1.444257259E0,-3.196758032E-1,6.415082514E-2,1.480603586E0
1.605708587E1,1.313128829E0,4.229012132E-2,1.035355106E-1,1.317882915E0
1.606702687E1,1.200965047E0,5.198171735E-1,1.760776490E-1,1.320428065E0
1.607696687E1,1.057008386E0,9.752619267E-1,2.277783900E-1,1.456120032E0
1.608690688E1,9.016250968E-1,1.290351868E0,2.235621512E-1,1.589942072E0
1.609684788E1,8.240331411E-1,1.470315814E0,1.392238438E-1,1.691225144E0
1.610678850E1,8.464857340E-1,1.477962732E0,-3.344104439E-2,1.703534631E0
1.611672950E1,9.570763707E-1,1.357317805E0,-2.364037484E-1,1.677555822E0
1.612666950E1,1.062043786E0,1.110934377E0,-4.050843120E-1,1.589404131E0
1.613660950E1,1.042483449E0,7.416050434E-1,-4.839162827E-1,1.367817514E0
1.614655050E1,8.738038540E-1,3.385984898E-1,-4.848262668E-1,1.055101238E0
1.615649050E1,6.227090359E-1,-1.146099158E-2,-4.085586667E-1,7.448611158E-1
1.616643150E1,3.775928020E-1,-2.015496045E-1,-3.023583889E-1,5.240411841E-1
1.617637150E1,2.192013115E-1,-2.097585350E-1,-2.077639997E-1,3.677142063E-1
1.618631250E1,1.767704189E-1,-9.358330071E-2,-1.343240142E-1,2.409326793E-1
1.619625250E1,2.653013170E-1,1.245500967E-1,-6.661900133E-2,3.005588240E-1
1.620619250E1,4.440963864E-1,3.871795833E-1,1.525269076E-2,5.893744775E-1
1.621613350E1,6.296305656E-1,5.782249570E-1,7.094764709E-2,8.577950330E-1
1.622607350E1,7.795023322E-1,6.129252911E-1,7.155846804E-2,9.941941021E-1
1.623601450E1,8.763402104E-1,5.129374266E-1,9.305710346E-2,1.019674748E0
1.624595450E1,9.185974002E-1,3.277367651E-1,1.201130599E-1,9.826798655E-1
1.625589550E1,9.315041304E-1,1.181912720E-1,1.153888851E-1,9.460357903E-1
1.626583550E1,9.362548590E-1,-6.897500157E-2,8.137457073E-2,9.423123328E-1
1.627577550E1,9.332138300E-1,-1.945867240E-1,5.717842281E-2,9.549981244E-1
1.628571650E1,9.325503707E-1,-2.840653956E-1,4.858531058E-2,9.760655077E-1
1.629565650E1,9.410011172E-1,-3.128208816E-1,5.012488365E-2,9.929010578E-1
1.630559750E1,9.577701092E-1,-2.644888163E-1,7.787681371E-2,9.966657986E-1
1.631553750E1,9.530344605E-1,-1.512714326E-1,1.295149624E-1,9.736179203E-1
1.632547750E1,9.037656784E-1,7.785241120E-3,1.801529229E-1,9.215791269E-1
1.633541850E1,8.271803260E-1,2.211736888E-1,2.116485238E-1,8.820091779E-1
1.634535850E1,7.352665067E-1,4.516071677E-1,2.283476442E-1,8.925852992E-1
1.635529950E1,6.620471478E-1,6.737102866E-1,2.350574732E-1,9.733673468E-1
1.636523950E1,6.307471991E-1,8.412529826E-1,2.206189483E-1,1.074346932E0
1.637518050E1,6.483464241E-1,9.417055249E-1,1.933883876E-1,1.159552263E0
1.638512050E1,6.833811402E-1,9.735610485E-1,1.696743071E-1,1.201507498E0
1.639506050E1,6.838045716E-1,9.249048233E-1,1.587553471E-1,1.161137754E0
1.640500150E1,6.206427217E-1,8.151527643E-1,1.824157834E-1,1.040647363E0
1.641494150E1,5.129162669E-1,6.805180311E-1,2.481436580E-1,8.875602304E-1
1.642488250E1,3.974410594E-1,5.134977102E-1,3.412231207E-1,7.335342611E-1
1.643482250E1,2.995240688E-1,3.241221309E-1,4.366606772E-1,6.208400523E-1
1.644476350E1,2.383761406E-1,1.266918927E-1,4.862989485E-1,5.562020203E-1
1.645470350E1,2.267389297E-1,-7.492005825E-2,4.758423269E-1,5.323997346E-1
1.646464350E1,2.862018049E-1,-2.444523871E-1,4.226628244E-1,5.659613996E-1
1.647458450E1,3.979315162E-1,-3.669535220E-1,3.694462180E-1,6.553585941E-1
1.648452450E1,4.917930067E-1,-4.592284858E-1,3.134549558E-1,7.422972268E-1
1.649446550E1,4.993736744E-1,-5.312268138E-1,2.592092752E-1,7.737993556E-1
1.650440550E1,4.658003151E-1,-5.854926109E-1,2.103360593E-1,7.771825969E-1
1.651434550E1,4.619970620E-1,-5.787616968E-1,1.659432948E-1,7.589094571E-1
1.652428650E1,4.851020873E-1,-5.138403773E-1,1.258330494E-1,7.177673194E-1
1.653422650E1,4.797669947E-1,-4.548329115E-1,6.212864444E-2,6.640100263E-1
1.654416750E1,4.510660768E-1,-4.448905587E-1,6.470770575E-3,6.335851053E-1
1.655410750E1,3.978659809E-1,-4.840427637E-1,-1.801433228E-2,6.268327145E-1
1.656404850E1,3.469808996E-1,-5.163701773E-1,-2.069351636E-2,6.224645582E-1
1.657398850E1,3.217405081E-1,-5.061343312E-1,-9.290086478E-2,6.068933073E-1
1.658392850E1,3.047666848E-1,-3.765836656E-1,-3.226920068E-1,5.820894438E-1
1.659386950E1,2.144724876E-1,-4.606273770E-2,-5.906901956E-1,6.301072376E-1
1.660380950E1,-1.021071300E-1,5.085871220E-1,-7.451282144E-1,9.079112195E-1
1.661375050E1,-6.557818055E-1,1.250304103E0,-7.519096732E-1,1.599586910E0
1.662369050E1,-1.325978994E0,2.003986835E0,-7.064113021E-1,2.504635793E0
1.663363150E1,-1.983076096E0,2.425904274E0,-7.126809359E-1,3.213334166E0
1.664357150E1,-2.536434412E0,2.310091734E0,-8.373911977E-1,3.531465328E0
1.665351150E1,-2.971261501E0,1.796414614E0,-9.725050926E-1,3.605726907E0
1.666345250E1,-3.299146175E0,1.216654181E0,-1.029555678E0,3.663959304E0
1.667339250E1,-3.533155203E0,6.318854690E-1,-9.992161989E-1,3.725707711E0
1.668333350E1,-3.648960114E0,1.232531816E-1,-9.309616089E-1,3.767862892E0
1.669327350E1,-3.620435238E0,-2.684181929E-1,-8.971711993E-1,3.739587651E0
1.670321350E1,-3.470829964E0,-5.952678323E-1,-9.504154921E-1,3.647505180E0
1.671315450E1,-3.256359577E0,-8.535917997E-1,-1.047839880E0,3.525686468E0
1.672309450E1,-3.037867308E0,-9.997739792E-1,-1.103508472E0,3.383181452E0
1.673303550E1,-2.838112593E0,-1.021926522E0,-1.070577383E0,3.200836272E0
1.674297550E1,-2.645004749E0,-9.287313819E-1,-9.166197777E-1,2.949370089E0
1.675291650E1,-2.445854664E0,-6.945263743E-1,-6.336429715E-1,2.620319701E0
1.676285650E1,-2.227652788E0,-2.957142591E-1,-2.710790634E-1,2.263485747E0
1.677279650E1,-1.991966248E0,3.339243829E-1,9.814478457E-2,2.022144264E0
1.678273750E1,-1.772218466E0,1.249259710E0,3.365883827E-1,2.194242433E0
1.679267750E1,-1.656829834E0,2.330174208E0,2.802987397E-1,2.872866917E0
1.680261850E1,-1.674273133E0,3.235394001E0,-4.216781631E-2,3.643177595E0
1.681255850E1,-1.688406587E0,3.687321424E0,-4.157477915E-1,4.076751441E0
1.682249950E1,-1.575852394E0,3.544453859E0,-6.826538444E-1,3.938588605E0
1.683243950E1,-1.307244539E0,2.908409595E0,-8.107119799E-1,3.290135039E0
1.684237950E1,-9.453462958E-1,1.987064958E0,-8.624378443E-1,2.363452094E0
1.685232050E1,-5.846536160E-1,1.080031395E0,-8.757486343E-1,1.508384346E0
1.686226050E1,-2.882714868E-1,2.859795094E-1,-8.527835608E-1,9.445234414E-1
1.687220150E1,-1.105688885E-1,-3.179231584E-1,-8.026421070E-1,8.703648463E-1
1.688214150E1,-6.457145512E-2,-6.255490184E-1,-7.603361011E-1,9.867076739E-1
1.689208150E1,-1.400883049E-1,-5.749993324E-1,-7.471241951E-1,9.531230395E-1
1.690202250E1,-2.563244402E-1,-3.522743881E-1,-7.445859909E-1,8.626747713E-1
1.691196250E1,-3.436068892E-1,-2.653945982E-1,-7.210513353E-1,8.416739365E-1
1.692190350E1,-3.833289444E-1,-4.167943299E-1,-6.497169137E-1,8.618530391E-1
1.693184350E1,-3.723255694E-1,-6.794850230E-1,-5.308759809E-1,9.392313523E-1
1.694178450E1,-3.436321616E-1,-8.814995885E-1,-3.721531630E-1,1.016672299E0
1.695172450E1,-3.068179488E-1,-9.412223101E-1,-2.206118405E-1,1.014251584E0
1.696166450E1,-2.615406513E-1,-9.561519027E-1,-1.270712763E-1,9.993883542E-1
1.697160550E1,-2.067599595E-1,-1.003239274E0,-5.088248849E-2,1.025586539E0
1.698154550E1,-1.185095459E-1,-1.009361267E0,1.290342771E-2,1.016376494E0
1.699148650E1,1.587781683E-2,-9.827170968E-1,5.321675912E-2,9.842850303E-1
1.700142650E1,1.459813118E-1,-1.019727707E0,3.740049899E-2,1.030802569E0
1.701136750E1,2.213077545E-1,-1.139137149E0,3.646306694E-2,1.161008235E0
1.702130750E1,2.623397410E-1,-1.191182256E0,8.318873495E-2,1.222561930E0
1.703124750E1,3.027438819E-1,-1.105812788E0,1.410919875E-1,1.155154851E0
1.704118850E1,3.275822401E-1,-8.848141432E-1,1.468056142E-1,9.548602413E-1
1.705112850E1,3.253249526E-1,-5.851289034E-1,6.269100308E-2,6.724152885E-1
1.706106950E1,4.029240310E-1,-1.254178584E-1,-7.569311559E-2,4.287270247E-1
1.707100950E1,5.692195892E-1,3.246078789E-1,-1.922258586E-1,6.828850537E-1
1.708094950E1,6.945627928E-1,5.506921411E-1,-2.442610264E-1,9.194252315E-1
1.709089050E1,7.168161869E-1,5.249849558E-1,-2.665389180E-1,9.276193424E-1
1.710083050E1,6.477513909E-1,2.987644076E-1,-2.782028913E-1,7.656623828E-1
1.711077067E1,5.417698622E-1,6.626272108E-3,-2.119865566E-1,5.818047707E-1
1.712071067E1,4.449222684E-1,-2.136593461E-1,-7.987362146E-2,4.999859363E-1
1.713065167E1,3.489310443E-1,-3.635428548E-1,3.064436652E-2,5.048320099E-1
1.714059167E1,2.624806464E-1,-4.252538383E-1,3.034037352E-2,5.006570233E-1
1.715053167E1,1.688433737E-1,-5.120108724E-1,-6.814865023E-2,5.434219878E-1
1.716047267E1,8.865915239E-2,-6.617554426E-1,-2.012611777E-1,6.973426509E-1
1.717041267E1,5.782906339E-2,-8.807831407E-1,-3.035526574E-1,9.334170329E-1
1.718035367E1,8.629675210E-2,-1.121002913E0,-3.616645634E-1,1.181057118E0
1.719029367E1,1.334200501E-1,-1.318696260E0,-3.845464289E-1,1.380085756E0
1.720023367E1,1.819690764E-1,-1.471348166E0,-3.972897232E-1,1.534867192E0
1.721017467E1,2.031286955E-1,-1.567507982E0,-3.694849908E-1,1.623225708E0
1.722011467E1,1.856494546E-1,-1.590942383E0,-3.088276088E-1,1.631238142E0
1.723005567E1,1.718036681E-1,-1.543533683E0,-2.294030935E-1,1.569916721E0
1.723999567E1,2.064664662E-1,-1.446351767E0,-1.639125794E-1,1.470179978E0
1.724993667E1,2.789052427E-1,-1.328305125E0,-9.574098140E-2,1.360642854E0
1.725987667E1,3.663518727E-1,-1.242923975E0,-4.589685705E-3,1.295798892E0
1.726981667E1,4.661402404E-1,-1.174207807E0,9.913644195E-2,1.267232706E0
1.727975767E1,5.565198660E-1,-1.035753727E0,2.245936543E-1,1.197055744E0
1.728969767E1,5.805119872E-1,-7.359291911E-1,3.467786908E-1,9.994205331E-1
1.729963867E1,3.739479482E-1,-2.920955718E-1,3.783667982E-1,6.068923504E-1
1.730957867E1,-1.717891544E-1,1.358296573E-1,2.915935814E-1,3.646752338E-1
1.731951967E1,-6.769700646E-1,7.244860381E-2,5.993415415E-2,6.834686324E-1
1.732945967E1,-8.216087222E-1,-2.985265255E-1,-1.601689309E-1,8.887142765E-1
1.733939967E1,-6.701367497E-1,-4.886609614E-1,-1.932640076E-1,8.516007135E-1
1.734934067E1,-3.194639385E-1,-3.071569502E-1,-4.575951025E-2,4.455294972E-1
1.735928067E1,1.421431750E-1,-3.690145165E-2,1.466462910E-1,2.075368257E-1
1.736922167E1,5.284938216E-1,1.306529343E-1,3.189261854E-1,6.309435953E-1
1.737916167E1,8.402792215E-1,2.179228961E-1,4.186983109E-1,9.637778968E-1
1.738910167E1,1.148981452E0,2.417502105E-1,3.680471182E-1,1.230471545E0
1.739904267E1,1.401297450E0,9.339851886E-2,3.118362427E-1,1.438610326E0
1.740898267E1,1.475969553E0,-8.675953001E-2,4.005022049E-1,1.531801343E0
1.741892367E1,1.349033475E0,-3.679321334E-2,6.282352805E-1,1.488598208E0
1.742886367E1,1.093873382E0,2.663314939E-1,8.836641312E-1,1.431207091E0
1.743880467E1,7.771689892E-1,6.248763204E-1,1.087697387E0,1.475651605E0
1.744874467E1,4.657809734E-1,8.298239112E-1,1.208854914E0,1.538469968E0
1.745868467E1,2.361000329E-1,8.022275567E-1,1.249171734E0,1.503243925E0
1.746862567E1,1.829422712E-1,6.190369725E-1,1.264023423E0,1.419306120E0
1.747856567E1,4.743991792E-1,4.255800545E-1,1.297107458E0,1.445219956E0
1.748850667E1,1.159724593E0,3.602148890E-1,1.335603952E0,1.805146480E0
1.749844667E1,1.734296203E0,3.410557508E-1,1.285039902E0,2.185275702E0
1.750838767E1,1.905131340E0,1.751045883E-1,1.116168141E0,2.214953354E0
1.751832767E1,1.760386944E0,-8.659272641E-2,9.125700593E-1,1.984753034E0
1.752826767E1,1.467523932E0,-1.922075748E-1,7.532070279E-1,1.660689938E0
1.753820867E1,1.150138617E0,1.270319968E-1,6.704815030E-1,1.337348650E0
1.754814867E1,8.468717337E-1,7.679256797E-1,6.112237573E-1,1.296339486E0
1.755808967E1,6.347528696E-1,1.310747862E0,5.376977921E-1,1.552446482E0
1.756802967E1,5.798318386E-1,1.551848412E0,4.675610363E-1,1.721351729E0
1.757796967E1,6.987707615E-1,1.555812716E0,4.125480652E-1,1.754716414E0
1.758791067E1,9.118484259E-1,1.394775152E0,3.458957970E-1,1.701913388E0
1.759785067E1,1.109371305E0,1.118285418E0,2.159708738E-1,1.589940371E0
1.760779167E1,1.238362074E0,8.019969463E-1,1.389926486E-2,1.475443295E0
1.761773167E1,1.290588856E0,5.200106502E-1,-1.993070394E-1,1.405615156E0
1.762767267E1,1.265937090E0,3.381585777E-1,-3.453625143E-1,1.355073137E0
1.763761267E1,1.139952898E0,2.074824721E-1,-3.984121084E-1,1.225264785E0
1.764755267E1,9.260276556E-1,9.633224458E-2,-3.552928865E-1,9.965140016E-1
1.765749367E1,6.615566015E-1,3.134413157E-3,-2.406409383E-1,7.039708962E-1
1.766743367E1,4.243405759E-1,-3.771714494E-2,-9.563102573E-2,4.366151629E-1
1.767737467E1,2.533688843E-1,-1.215471141E-2,1.170416735E-2,2.539301402E-1
1.768731467E1,1.576913446E-1,6.734557450E-3,6.704518944E-2,1.714846111E-1
1.769725467E1,1.426544189E-1,1.479045860E-2,8.368343115E-2,1.660480580E-1
1.770719567E1,2.320301086E-1,6.165171042E-2,7.087282836E-2,2.503235156E-1
1.771713567E1,3.750157356E-1,9.270116687E-2,5.622639880E-2,3.903738160E-1
1.772707667E1,5.005885363E-1,-2.487180382E-2,6.353331357E-2,5.052167566E-1
1.773701667E1,6.165080667E-1,-1.802332401E-1,1.065391973E-1,6.510889476E-1
1.774695767E1,7.224784493E-1,-3.047711849E-1,1.403038055E-1,7.965837952E-1
1.775689767E1,7.965752482E-1,-4.292663932E-1,1.343873590E-1,9.148014674E-1
1.776683767E1,8.242513537E-1,-5.739940405E-1,1.088971645E-1,1.010305917E0
1.777677867E1,8.305719495E-1,-7.048922777E-1,7.368047535E-2,1.091856996E0
1.778671867E1,8.236634135E-1,-7.854332328E-1,3.402014449E-2,1.138632580E0
1.779665967E1,8.226178288E-1,-7.834793329E-1,1.059056958E-3,1.136019841E0
1.780659967E1,8.287444115E-1,-7.015980482E-1,-2.793158218E-2,1.086203155E0
1.781653967E1,8.349634409E-1,-5.326542258E-1,-2.127010934E-2,9.906244947E-1
1.782648067E1,8.223478198E-1,-3.139298558E-1,8.164478466E-3,8.802695893E-1
1.783642067E1,7.781932950E-1,-1.139324382E-1,5.013308674E-2,7.880854847E-1
1.784636167E1,7.305005789E-1,6.143112481E-2,1.116518453E-1,7.415328809E-1
1.785630167E1,7.036479712E-1,2.288099825E-1,1.779218465E-1,7.610063462E-1
1.786624267E1,7.003331184E-1,4.022515416E-1,2.467323244E-1,8.444818645E-1
1.787618267E1,6.992722750E-1,5.642192960E-1,2.982302606E-1,9.467134819E-1
1.788612267E1,7.185042500E-1,6.962489486E-1,3.022681475E-1,1.045168402E0
1.789606367E1,7.797550559E-1,8.034259677E-1,2.656020224E-1,1.150676178E0
1.790600367E1,8.723081350E-1,8.476017118E-1,2.018704712E-1,1.232924098E0
1.791594467E1,9.604849219E-1,8.104533553E-1,1.368742883E-1,1.264159997E0
1.792588467E1,9.935709834E-1,6.875410080E-1,1.397361308E-1,1.216314977E0
1.793582567E1,9.317156672E-1,5.204098821E-1,2.362222224E-1,1.093033151E0
1.794576567E1,7.875433564E-1,3.711508512E-1,3.503064513E-1,9.384519713E-1
1.795570567E1,6.110538244E-1,2.607781291E-1,4.143532217E-1,7.829946368E-1
1.796564667E1,4.383920729E-1,1.882996559E-1,4.003026485E-1,6.228054114E-1
1.797558667E1,2.681605816E-1,1.388030946E-1,3.399173617E-1,4.546649419E-1
1.798552767E1,1.091980934E-1,1.160325408E-1,2.840407789E-1,3.256791952E-1
1.799546767E1,-2.157764509E-2,9.404294938E-2,2.432015538E-1,2.616422498E-1
1.800540767E1,-1.371564269E-1,5.077670142E-2,2.241517007E-1,2.676455563E-1
1.801534867E1,-2.281047106E-1,-1.987696253E-2,2.165118903E-1,3.151257706E-1
1.802528867E1,-2.816965580E-1,-1.024964750E-1,2.165007144E-1,3.697716018E-1
1.803522967E1,-2.782289684E-1,-1.808313429E-1,2.252659798E-1,4.010686912E-1
1.804516967E1,-1.993778348E-1,-2.533771992E-1,2.223985642E-1,3.916792660E-1
1.805511067E1,-6.298074871E-2,-3.704757392E-1,1.841678023E-1,4.184932825E-1
1.806505067E1,6.342220306E-2,-5.154318213E-1,1.260666847E-1,5.344016722E-1
1.807499067E1,1.088123396E-1,-6.740922928E-1,7.972218096E-2,6.874563045E-1
1.808493167E1,8.417516947E-2,-8.472347856E-1,3.545778245E-2,8.521440579E-1
1.809487167E1,8.044414967E-2,-1.018775105E0,-6.548219360E-3,1.021967150E0
1.810481267E1,1.712544858E-1,-1.113208890E0,-4.705862701E-2,1.127287295E0
1.811475313E1,3.498950303E-1,-1.105920434E0,-1.466423124E-1,1.169183692E0
1.812469313E1,5.318334699E-1,-1.059273005E0,-2.803721428E-1,1.217996173E0
1.813463413E1,6.363729239E-1,-9.897927046E-1,-3.979073763E-1,1.242171637E0
1.814457413E1,6.070253849E-1,-7.237610221E-1,-4.076060653E-1,1.028811226E0
1.815451513E1,4.285402894E-1,-7.880870998E-2,-3.875110447E-1,5.831143989E-1
1.816445513E1,1.859216765E-2,9.015006423E-1,-3.903947175E-1,9.825767716E-1
1.817439613E1,-6.480897069E-1,1.932893276E0,-4.917223155E-1,2.097114093E0
1.818433613E1,-1.468285561E0,2.550197601E0,-6.744966507E-1,3.018992551E0
1.819427612E1,-2.193702936E0,2.569471598E0,-8.082647324E-1,3.473875176E0
1.820421713E1,-2.678533792E0,2.111930609E0,-8.790909648E-1,3.522441639E0
1.821415712E1,-2.907852650E0,1.338174582E0,-8.979438543E-1,3.324548301E0
1.822409813E1,-2.987437487E0,5.193513632E-1,-8.585999012E-1,3.151460354E0
1.823403812E1,-2.997553587E0,-2.023606151E-1,-7.799502611E-1,3.103965163E0
1.824397913E1,-2.970658302E0,-7.851625085E-1,-7.394318581E-1,3.160387696E0
1.825391912E1,-2.893209457E0,-1.195809841E0,-7.811434865E-1,3.226578263E0
1.826385912E1,-2.786758900E0,-1.476489663E0,-8.701918721E-1,3.271586891E0
1.827380012E1,-2.672415972E0,-1.629127502E0,-9.359167218E-1,3.266772667E0
1.828374012E1,-2.570757151E0,-1.670399070E0,-9.191273451E-1,3.200596891E0
1.829368112E1,-2.477118969E0,-1.613835454E0,-8.124789000E-1,3.066056950E0
1.830362113E1,-2.387495518E0,-1.453669667E0,-6.300123930E-1,2.865345697E0
1.831356113E1,-2.276954412E0,-1.187730432E0,-4.039989412E-1,2.599700006E0
1.832350213E1,-2.140684128E0,-7.752906680E-1,-1.735059172E-1,2.283354650E0
1.833344213E1,-1.983261824E0,-1.776063740E-1,2.277990617E-2,1.991328805E0
1.834338313E1,-1.816579342E0,6.118932962E-1,1.210079417E-1,1.920681346E0
1.835332313E1,-1.670126438E0,1.567575097E0,6.969013810E-2,2.291608762E0
1.836326413E1,-1.609146714E0,2.495553017E0,-1.524590403E-1,2.973277950E0
1.837320413E1,-1.599194884E0,3.162592411E0,-3.899185658E-1,3.565312262E0
1.838314413E1,-1.559451699E0,3.518179417E0,-5.242116451E-1,3.883847816E0
1.839308513E1,-1.474854589E0,3.473995447E0,-5.440608859E-1,3.813114563E0
1.840302513E1,-1.339784145E0,2.995596409E0,-5.042343736E-1,3.320071039E0
1.841296613E1,-1.156370401E0,2.202091455E0,-4.472823441E-1,2.527144788E0
1.842290613E1,-9.429228306E-1,1.245796084E0,-4.146663249E-1,1.616496059E0
1.843284713E1,-7.450827360E-1,3.594259918E-1,-4.139040411E-1,9.250145308E-1
1.844278712E1,-5.894697309E-1,-4.311903417E-1,-4.333339334E-1,8.492219805E-1
1.845272712E1,-5.082589984E-1,-1.055922151E0,-4.819847643E-1,1.267125925E0
1.846266812E1,-5.247285366E-1,-1.354429483E0,-5.286598206E-1,1.545736222E0
1.847260812E1,-5.716503859E-1,-1.328697562E0,-5.628817081E-1,1.552113782E0
1.848254912E1,-5.964779854E-1,-1.108186245E0,-5.963624716E-1,1.392663254E0
1.849248912E1,-6.015070677E-1,-8.223452568E-1,-6.294657588E-1,1.197618310E0
1.850242913E1,-5.869449377E-1,-5.348911285E-1,-6.489601135E-1,1.025554537E0
1.851237012E1,-5.484783649E-1,-2.953891754E-1,-6.433529258E-1,8.955368607E-1
