"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.256461000E0,9.024134216E0,-3.018772430E0,3.861370239E0,1.026928262E1
3.266402000E0,9.056167603E0,-2.951562195E0,3.904181213E0,1.029410132E1
3.276344000E0,9.076525269E0,-2.917433167E0,3.851341095E0,1.028239055E1
3.286285000E0,9.061107330E0,-2.876867523E0,3.792962494E0,1.023555554E1
3.296227000E0,8.995992737E0,-2.932851105E0,3.705394592E0,1.016166571E1
3.306168000E0,8.920250244E0,-3.012635193E0,3.650608521E0,1.009820666E1
3.316110000E0,8.905730438E0,-3.066672821E0,3.581751709E0,1.007697684E1
3.326051000E0,8.903784485E0,-3.117716675E0,3.548820190E0,1.007926883E1
3.335993000E0,8.830736389E0,-3.128344574E0,3.523223419E0,1.000907329E1
3.345934000E0,8.765621796E0,-3.120560760E0,3.455414429E0,9.925417563E0
3.355875000E0,8.779243469E0,-3.157234497E0,3.378474426E0,9.922566957E0
3.365817000E0,8.697663116E0,-3.175047455E0,3.349434814E0,9.846267496E0
3.375758000E0,8.647068329E0,-3.150648193E0,3.315455475E0,9.782158235E0
3.385700000E0,8.670270081E0,-3.128643951E0,3.317401428E0,9.796282381E0
3.395641000E0,8.606352997E0,-3.106190643E0,3.269051971E0,9.716194369E0
3.405583000E0,8.608298950E0,-3.122057648E0,3.246898041E0,9.715575210E0
3.415524000E0,8.583001556E0,-3.154689789E0,3.274590454E0,9.713028674E0
3.425466000E0,8.554261322E0,-3.134631500E0,3.270548859E0,9.679761942E0
3.435407000E0,8.544531555E0,-3.149001617E0,3.256927185E0,9.671235980E0
3.445348000E0,8.612789612E0,-3.185226288E0,3.246898041E0,9.740028660E0
3.455290000E0,8.648714905E0,-3.224594421E0,3.271446991E0,9.792887424E0
3.465231000E0,8.595276031E0,-3.312312012E0,3.290906525E0,9.781628018E0
3.475173000E0,8.572223969E0,-3.352428589E0,3.333118744E0,9.789355534E0
3.485114000E0,8.587492218E0,-3.440894623E0,3.397784271E0,9.855440952E0
3.495056000E0,8.578211517E0,-3.506458282E0,3.505709839E0,9.908126160E0
3.504997000E0,8.560248871E0,-3.470682678E0,3.502566376E0,9.878839517E0
3.514939000E0,8.519683228E0,-3.381917267E0,3.454965363E0,9.795874252E0
3.524880000E0,8.539891205E0,-3.325334930E0,3.429218903E0,9.785046575E0
3.534821000E0,8.593330078E0,-3.301384735E0,3.489094391E0,9.844706327E0
3.544763000E0,8.586893463E0,-3.326233063E0,3.520529022E0,9.858635318E0
3.554704000E0,8.624764709E0,-3.373983765E0,3.516637115E0,9.906415565E0
3.564646542E0,8.622519379E0,-3.404520264E0,3.535348206E0,9.921556612E0
3.574587542E0,8.575217743E0,-3.405418396E0,3.521127777E0,9.875706284E0
3.584529542E0,8.575367432E0,-3.438948669E0,3.458857269E0,9.865444143E0
3.594470542E0,8.575816498E0,-3.465443573E0,3.422782288E0,9.862523326E0
3.604412542E0,8.655750275E0,-3.520678711E0,3.427722015E0,9.953214035E0
3.614353542E0,8.757089539E0,-3.557053070E0,3.439846802E0,1.005841885E1
3.624294542E0,8.860973511E0,-3.569626923E0,3.457809448E0,1.015950462E1
3.634236542E0,8.914262695E0,-3.556454315E0,3.478316803E0,1.020838550E1
3.644177542E0,8.920998688E0,-3.526067505E0,3.463647308E0,1.019873631E1
3.654119542E0,8.870703278E0,-3.518134003E0,3.430266724E0,1.014067913E1
3.664060542E0,8.854686584E0,-3.485202484E0,3.417842560E0,1.011107109E1
3.674002542E0,8.750203857E0,-3.436254272E0,3.364104309E0,9.984543494E0
3.683943542E0,8.605454865E0,-3.436553650E0,3.236719208E0,9.815299570E0
3.693885542E0,8.476273499E0,-3.434907074E0,3.100502472E0,9.657065528E0
3.703826542E0,8.396938477E0,-3.416046295E0,2.998265076E0,9.548169538E0
3.713767542E0,8.382867737E0,-3.412453766E0,2.957699432E0,9.521832709E0
3.723709542E0,8.378377075E0,-3.405717773E0,2.981350250E0,9.522844390E0
3.733650542E0,8.401878204E0,-3.396886139E0,3.023412781E0,9.553607572E0
3.743592542E0,8.456065521E0,-3.380121002E0,3.064128113E0,9.608285132E0
3.753533542E0,8.507408752E0,-3.392844543E0,3.139122162E0,9.682018680E0
3.763475542E0,8.510851593E0,-3.417992249E0,3.211122437E0,9.717436552E0
3.773416542E0,8.510701904E0,-3.437302094E0,3.268303528E0,9.743146337E0
3.783358542E0,8.518934784E0,-3.447929993E0,3.348536682E0,9.781266227E0
3.793299542E0,8.500672760E0,-3.498973846E0,3.422931976E0,9.809216007E0
3.803240542E0,8.472082214E0,-3.526815948E0,3.432661743E0,9.797845397E0
3.813182542E0,8.477471008E0,-3.507955170E0,3.446882172E0,9.800727569E0
3.823123542E0,8.474028168E0,-3.515439606E0,3.467389526E0,9.807663286E0
3.833065542E0,8.506211243E0,-3.516786804E0,3.491339722E0,9.844433563E0
3.843006542E0,8.508606262E0,-3.484753418E0,3.494782562E0,9.836330213E0
3.852948542E0,8.527317352E0,-3.458857269E0,3.476071472E0,9.836763071E0
3.862889542E0,8.576415253E0,-3.461401978E0,3.466042328E0,9.876722718E0
3.872830542E0,8.669072571E0,-3.444936218E0,3.460952911E0,9.949804010E0
3.882772542E0,8.732989655E0,-3.435805206E0,3.437002716E0,9.994140953E0
3.892713542E0,8.764274597E0,-3.450774078E0,3.372187500E0,1.000459892E1
3.902655542E0,8.794811096E0,-3.527564392E0,3.377426605E0,1.005979241E1
3.912596542E0,8.779093781E0,-3.589086456E0,3.425476685E0,1.008404283E1
3.922538542E0,8.725804596E0,-3.565735016E0,3.390000458E0,1.001729680E1
3.932479542E0,8.673263855E0,-3.528911591E0,3.358715515E0,9.947848653E0
3.942421542E0,8.636739807E0,-3.544928284E0,3.357817383E0,9.921427751E0
3.952362542E0,8.554560699E0,-3.587439880E0,3.392694855E0,9.877277562E0
3.962303542E0,8.476722565E0,-3.599864044E0,3.373235321E0,9.807780743E0
3.972245542E0,8.454269257E0,-3.597918091E0,3.311862946E0,9.766684157E0
3.982186542E0,8.491541748E0,-3.616778870E0,3.263363800E0,9.789632983E0
3.992128542E0,8.560548248E0,-3.607647858E0,3.261866913E0,9.845703892E0
4.002069542E0,8.595874786E0,-3.615880737E0,3.231629791E0,9.869502924E0
4.012011542E0,8.643775177E0,-3.624263306E0,3.178340607E0,9.897069406E0
4.021952542E0,8.658744049E0,-3.674259338E0,3.135829010E0,9.915011537E0
4.031893542E0,8.632548523E0,-3.725752258E0,3.154091034E0,9.917177731E0
4.041835542E0,8.624165955E0,-3.703298950E0,3.085683289E0,9.879883749E0
4.051776542E0,8.637937317E0,-3.636238403E0,2.998714142E0,9.840146204E0
4.061718542E0,8.671617279E0,-3.607348480E0,2.958747253E0,9.847034813E0
4.071659542E0,8.706045685E0,-3.571273499E0,2.911445618E0,9.850164539E0
4.081601542E0,8.722810822E0,-3.576213226E0,2.863545227E0,9.852746873E0
4.091542542E0,8.789422302E0,-3.638783112E0,2.923869781E0,9.952070209E0
4.101484542E0,8.772806854E0,-3.722309418E0,3.017425232E0,9.996128377E0
4.111425542E0,8.709488525E0,-3.792513428E0,3.107537842E0,9.994755620E0
4.121366542E0,8.736731873E0,-3.816912689E0,3.081641693E0,1.001977155E1
4.131308542E0,8.719068604E0,-3.812122650E0,3.077600098E0,1.000130285E1
4.141249542E0,8.665779419E0,-3.799399109E0,3.084036713E0,9.952007284E0
4.151191542E0,8.632099457E0,-3.843108215E0,3.084635468E0,9.939698072E0
4.161132542E0,8.547824707E0,-3.900888062E0,3.067421265E0,9.883891344E0
4.171074542E0,8.449928284E0,-3.951632538E0,3.041375427E0,9.811557073E0
4.181015542E0,8.369096375E0,-3.971391449E0,3.044219513E0,9.750948498E0
4.190956542E0,8.351882172E0,-3.958218842E0,3.056793365E0,9.734753098E0
4.200898542E0,8.428971863E0,-3.904181213E0,3.088078308E0,9.789097264E0
4.210839542E0,8.534951477E0,-3.876638489E0,3.115621033E0,9.878300315E0
4.220781542E0,8.691825256E0,-3.930376740E0,3.128344574E0,1.003903518E1
4.230722542E0,8.782237244E0,-3.929179230E0,3.155438232E0,1.012536078E1
4.240664542E0,8.777896271E0,-3.840563507E0,3.158432007E0,1.008846290E1
4.250605542E0,8.765023041E0,-3.770658875E0,3.094963989E0,1.003106671E1
4.260547542E0,8.756341095E0,-3.751349030E0,2.979853363E0,9.981265199E0
4.270488542E0,8.702303467E0,-3.722010040E0,2.928659821E0,9.907597727E0
4.280429542E0,8.658594360E0,-3.703748016E0,2.861898651E0,9.842736894E0
4.290371542E0,8.624465332E0,-3.721560974E0,2.801424408E0,9.802009848E0
4.300312542E0,8.559949493E0,-3.767066345E0,2.767445068E0,9.753064974E0
4.310254542E0,8.514893188E0,-3.886967010E0,2.811303864E0,9.773195381E0
4.320195542E0,8.459957428E0,-3.936663666E0,2.897674255E0,9.770604720E0
4.330137542E0,8.424930267E0,-3.925886078E0,2.959346008E0,9.754473861E0
4.340078542E0,8.376880188E0,-3.872147827E0,3.000510406E0,9.704056532E0
4.350019542E0,8.365354156E0,-3.833677826E0,3.017874298E0,9.684203690E0
4.359961542E0,8.391250305E0,-3.774550781E0,3.022664337E0,9.684875579E0
4.369902542E0,8.398135986E0,-3.724704437E0,3.019221497E0,9.670460673E0
4.379844542E0,8.411308594E0,-3.707789612E0,3.000809784E0,9.669678145E0
4.389785542E0,8.427624664E0,-3.713477783E0,3.025957489E0,9.693874017E0
4.399727542E0,8.448880463E0,-3.725153503E0,3.015479279E0,9.713571175E0
4.409668542E0,8.492888947E0,-3.735781403E0,2.939886475E0,9.732839145E0
4.419610542E0,8.561895447E0,-3.749852142E0,2.868335266E0,9.777258917E0
4.429551542E0,8.641829224E0,-3.731141052E0,2.810256042E0,9.823449746E0
4.439492542E0,8.746311951E0,-3.691323853E0,2.745291138E0,9.882331099E0
4.449434542E0,8.756939850E0,-3.666176147E0,2.708018646E0,9.872092385E0
4.459375542E0,8.975036316E0,-3.715723114E0,2.610122223E0,1.005836036E1
4.469317542E0,8.975784760E0,-3.745810547E0,2.597698059E0,1.006696796E1
4.479258542E0,8.978329468E0,-3.702550507E0,2.694546661E0,1.007868354E1
4.489200542E0,8.956774292E0,-3.705993347E0,2.723586273E0,1.006857063E1
4.499141542E0,8.955127716E0,-3.695215759E0,2.748135223E0,1.006981525E1
4.509082542E0,8.911268921E0,-3.683240662E0,2.766696625E0,1.003152958E1
4.519024542E0,8.879085846E0,-3.739523621E0,2.801274719E0,1.003341131E1
4.528965542E0,8.785081329E0,-3.780688019E0,2.857557678E0,9.981828076E0
4.538907542E0,8.714128876E0,-3.815864868E0,2.886297913E0,9.941206285E0
4.548848542E0,8.676856384E0,-3.828588409E0,2.917882233E0,9.922699363E0
4.558790542E0,8.615933075E0,-3.874393158E0,2.959944763E0,9.899823135E0
4.568731292E0,8.559799805E0,-3.873045959E0,2.999462585E0,9.862425336E0
4.578673292E0,8.574618988E0,-3.909420319E0,2.972069550E0,9.881338747E0
4.588614292E0,8.533604279E0,-3.905378723E0,2.952909393E0,9.838397168E0
4.598555292E0,8.569379883E0,-3.884422302E0,2.909349976E0,9.848214329E0
4.608497292E0,8.591833191E0,-3.858825531E0,2.924468536E0,9.862182734E0
4.618438292E0,8.644972687E0,-3.821702728E0,2.953508148E0,9.902735727E0
4.628380292E0,8.740623779E0,-3.895499268E0,2.872526550E0,9.991237530E0
4.638321292E0,8.734336853E0,-3.940854950E0,2.855911102E0,9.998760234E0
4.648263292E0,8.698261871E0,-3.901636505E0,2.908451843E0,9.967026594E0
4.658204292E0,8.703650665E0,-3.869303741E0,2.917283478E0,9.961706141E0
4.668145292E0,8.742719421E0,-3.806434479E0,2.887645111E0,9.963060805E0
4.678087292E0,8.799152069E0,-3.767365723E0,2.858006744E0,9.989310495E0
4.688028292E0,8.823102264E0,-3.734284515E0,2.868035889E0,1.000088217E1
4.697970292E0,8.787925415E0,-3.672014008E0,2.891237640E0,9.953420270E0
4.707911292E0,8.772507477E0,-3.642076263E0,2.892584839E0,9.929181940E0
4.717853292E0,8.806037750E0,-3.651057587E0,2.887345734E0,9.960586717E0
4.727794292E0,8.781788177E0,-3.678899689E0,2.922522583E0,9.959680957E0
4.737735292E0,8.759484558E0,-3.747457123E0,2.971021729E0,9.979928593E0
4.747677292E0,8.735384674E0,-3.811523895E0,3.005300446E0,9.993322299E0
4.757618292E0,8.670569458E0,-3.864513702E0,3.030897217E0,9.964917402E0
4.767560292E0,8.665030975E0,-3.891457672E0,3.065924377E0,9.981287337E0
4.777501292E0,8.627758484E0,-3.922892303E0,3.050356750E0,9.956504245E0
4.787443292E0,8.654403076E0,-3.921245728E0,3.000061340E0,9.963695535E0
4.797384292E0,8.603508911E0,-3.941154327E0,2.925516357E0,9.905135485E0
4.807326292E0,8.526868286E0,-3.944148102E0,2.877765656E0,9.825747920E0
4.817267292E0,8.413254547E0,-3.960164795E0,2.838996277E0,9.722430619E0
4.827208292E0,8.332272949E0,-3.939956818E0,2.841840363E0,9.645003311E0
4.837150292E0,8.319848785E0,-3.945046234E0,2.859503632E0,9.641578430E0
4.847091292E0,8.303233337E0,-3.994593201E0,2.897524567E0,9.658991009E0
4.857033292E0,8.334218903E0,-4.085005188E0,2.920726318E0,9.730216561E0
4.866974292E0,8.376730499E0,-4.124822388E0,2.905458069E0,9.778827137E0
4.876916292E0,8.395441589E0,-4.138144684E0,2.825673981E0,9.777121987E0
4.886857292E0,8.431067505E0,-4.107458496E0,2.750081177E0,9.773283023E0
4.896798292E0,8.466843109E0,-4.041894836E0,2.723735962E0,9.769497617E0
4.906740292E0,8.534652100E0,-3.973936157E0,2.687211914E0,9.790483283E0
4.916681292E0,8.599467316E0,-3.901486816E0,2.678679657E0,9.815689594E0
4.926623292E0,8.648265839E0,-3.874093781E0,2.695145416E0,9.852152732E0
4.936564292E0,8.664282532E0,-3.879183197E0,2.744991760E0,9.881944840E0
4.946506292E0,8.642727356E0,-3.887416077E0,2.794089661E0,9.880064622E0
4.956447292E0,8.631650391E0,-3.950135651E0,2.838247833E0,9.907805554E0
4.966388292E0,8.607849884E0,-4.044888611E0,2.875520325E0,9.936036465E0
4.976330292E0,8.539891205E0,-4.084406433E0,2.912343750E0,9.904234641E0
4.986271292E0,8.488398285E0,-4.068988495E0,2.914738770E0,9.854200876E0
4.996213292E0,8.438551941E0,-4.037703552E0,2.885699158E0,9.789763453E0
5.006154292E0,8.418942719E0,-4.023483124E0,2.878065033E0,9.764746350E0
5.016096292E0,8.466992798E0,-4.037703552E0,2.892285461E0,9.816228003E0
5.026037292E0,8.462651825E0,-4.052822113E0,2.859952698E0,9.809239136E0
5.035978292E0,8.493936768E0,-4.051325226E0,2.828817444E0,9.826617222E0
5.045920292E0,8.530011749E0,-4.080664215E0,2.805915070E0,9.863370634E0
5.055861292E0,8.563542023E0,-4.098926239E0,2.825823669E0,9.905590729E0
5.065803292E0,8.534203033E0,-4.093088379E0,2.830464020E0,9.879145735E0
5.075744292E0,8.443791046E0,-4.051474915E0,2.813399506E0,9.778919827E0
5.085686292E0,8.428373108E0,-3.990701294E0,2.838547211E0,9.747846959E0
5.095627292E0,8.472381592E0,-3.964505768E0,2.869383087E0,9.784268758E0
5.105568292E0,8.504864044E0,-3.919748840E0,2.892435150E0,9.801189952E0
5.115510292E0,8.492140503E0,-3.936663666E0,2.869832153E0,9.790286397E0
5.125451292E0,8.480764160E0,-3.917054443E0,2.818937988E0,9.757719387E0
5.135393292E0,8.522976379E0,-3.912713470E0,2.794389038E0,9.785655990E0
5.145334292E0,8.630901947E0,-3.910917206E0,2.772833862E0,9.873011164E0
5.155276292E0,8.680448914E0,-3.916156311E0,2.782413940E0,9.921103816E0
5.165217292E0,8.700357513E0,-3.829636230E0,2.763403473E0,9.899430957E0
5.175158292E0,8.716972961E0,-3.753744049E0,2.762954407E0,9.884843400E0
5.185100292E0,8.754395142E0,-3.707041168E0,2.779270477E0,9.904843911E0
5.195041292E0,8.850046234E0,-3.716770935E0,2.803520050E0,9.999871459E0
5.204983292E0,8.817414093E0,-3.718716888E0,2.829715576E0,9.979125053E0
5.214924292E0,8.803493042E0,-3.712729340E0,2.813998260E0,9.960142323E0
5.224866292E0,8.789871368E0,-3.720064087E0,2.828218689E0,9.954875009E0
5.234807292E0,8.788374481E0,-3.760180664E0,2.875220947E0,9.982052902E0
5.244749292E0,8.757239227E0,-3.811224518E0,2.902613983E0,9.981975713E0
5.254690292E0,8.710985413E0,-3.791914673E0,2.920426941E0,9.939254361E0
5.264631292E0,8.625962219E0,-3.819307709E0,2.892734528E0,9.867231052E0
5.274573292E0,8.702902222E0,-3.699556732E0,2.938090210E0,9.902504793E0
5.284514292E0,8.742120667E0,-3.737877045E0,2.975662079E0,9.962477772E0
5.294456292E0,8.648714905E0,-3.859424286E0,2.949915619E0,9.919547746E0
5.304397292E0,8.683891754E0,-3.965254211E0,2.968626709E0,9.997297710E0
5.314339292E0,8.647517395E0,-4.138444061E0,3.058889008E0,1.006295574E1
5.324280292E0,8.585246887E0,-4.298161926E0,3.082539825E0,1.008378460E1
5.334221292E0,8.489895172E0,-4.254752197E0,3.077450409E0,9.982581696E0
5.344163292E0,8.463699646E0,-4.079317017E0,2.984942780E0,9.858241345E0
5.354104292E0,8.488547974E0,-3.930825806E0,2.899470520E0,9.793557449E0
5.364046292E0,8.526718597E0,-3.810775452E0,2.877466278E0,9.772755587E0
5.373987292E0,8.588989105E0,-3.807931366E0,2.941832428E0,9.845072533E0
5.383928292E0,8.644224243E0,-3.887266388E0,2.992726593E0,9.939309091E0
5.393870292E0,8.709787903E0,-3.999682617E0,2.999163208E0,1.004255178E1
5.403811292E0,8.719966736E0,-4.091890869E0,2.962339783E0,1.007754175E1
5.413753292E0,8.681347046E0,-4.146078186E0,2.917732544E0,1.005330364E1
5.423694292E0,8.622818756E0,-4.194577332E0,2.841241608E0,1.000100676E1
5.433636292E0,8.535101166E0,-4.216581573E0,2.843187561E0,9.935352414E0
5.443577292E0,8.446934509E0,-4.222718811E0,2.866089935E0,9.868967944E0
5.453519292E0,8.369096375E0,-4.215533752E0,2.895877991E0,9.808088921E0
5.463460292E0,8.255033569E0,-4.166136475E0,2.895279236E0,9.689422801E0
5.473401292E0,8.140671387E0,-4.127217407E0,2.926414490E0,9.584798168E0
5.483343292E0,8.077951813E0,-4.050576782E0,2.965183868E0,9.510667334E0
5.493284292E0,8.045020294E0,-4.000281372E0,2.944077759E0,9.454744652E0
5.503226292E0,8.073910217E0,-4.026476898E0,2.911744995E0,9.480443098E0
5.513167292E0,8.141719208E0,-4.089645538E0,2.940485229E0,9.573883521E0
5.523109292E0,8.192912750E0,-4.134851532E0,2.943628693E0,9.637726205E0
5.533050292E0,8.197104034E0,-4.108656006E0,2.983445892E0,9.642329496E0
5.542991292E0,8.224946136E0,-4.105213165E0,2.959046631E0,9.657042562E0
5.552933292E0,8.248746643E0,-4.114643555E0,2.940335541E0,9.675623280E0
5.562874292E0,8.280929718E0,-4.100423126E0,2.938838654E0,9.696599375E0
5.572816250E0,8.334817657E0,-4.090393982E0,2.894979858E0,9.725297769E0
5.582757250E0,8.364905090E0,-4.132007446E0,2.911146240E0,9.773428014E0
5.592699250E0,8.415050812E0,-4.151466980E0,2.968776398E0,9.841818508E0
5.602640250E0,8.436007233E0,-4.157005463E0,3.023113403E0,9.878569081E0
5.612581250E0,8.413104858E0,-4.199217682E0,3.064726868E0,9.889707441E0
5.622523250E0,8.408165131E0,-4.248914337E0,3.145858154E0,9.932116463E0
5.632464250E0,8.428223419E0,-4.288731537E0,3.199297028E0,9.983169320E0
5.642406250E0,8.400980072E0,-4.265829163E0,3.227887573E0,9.959569408E0
5.652347250E0,8.478369141E0,-4.259392548E0,3.181334381E0,1.000730017E1
5.662289250E0,8.563691711E0,-4.303999786E0,3.146157532E0,1.008759323E1
5.672230250E0,8.590186615E0,-4.252806244E0,3.107986908E0,1.007656934E1
5.682171250E0,8.620723114E0,-4.211791534E0,3.047512665E0,1.006694534E1
5.692113250E0,8.715625763E0,-4.152215424E0,2.924618225E0,1.008743858E1
5.702054250E0,8.806486816E0,-4.128115540E0,2.824177094E0,1.012776008E1
5.711996250E0,8.871002655E0,-4.093836823E0,2.730322266E0,1.014439982E1
5.721937250E0,8.905131683E0,-4.015399933E0,2.624642029E0,1.011501620E1
5.731878250E0,8.921447754E0,-3.963907013E0,2.605332184E0,1.010408554E1
5.741820250E0,8.961115265E0,-3.943848724E0,2.617157593E0,1.013434968E1
5.751761250E0,8.939260712E0,-3.932023315E0,2.643053741E0,1.011715980E1
5.761703250E0,8.907676392E0,-3.903432770E0,2.639461212E0,1.007721398E1
5.771644250E0,8.879834290E0,-3.895798645E0,2.605631561E0,1.004081769E1
5.781586250E0,8.889713745E0,-3.938160553E0,2.585124207E0,1.006076469E1
5.791527250E0,8.838669891E0,-3.993994446E0,2.607577515E0,1.004358191E1
5.801468250E0,8.763376465E0,-4.017794952E0,2.636018372E0,9.994400242E0
5.811410250E0,8.653954010E0,-4.030967560E0,2.664309540E0,9.911516776E0
5.821351250E0,8.577313385E0,-4.059707794E0,2.688409424E0,9.863015640E0
5.831293250E0,8.539292450E0,-4.097878418E0,2.759062500E0,9.865320520E0
5.841234250E0,8.486602020E0,-4.154909821E0,2.837200012E0,9.865870128E0
5.851176250E0,8.387358398E0,-4.174818420E0,2.862347717E0,9.796424052E0
5.861117250E0,8.306975555E0,-4.167783051E0,2.818488922E0,9.711855551E0
5.871058250E0,8.294551392E0,-4.124223633E0,2.801723785E0,9.677730082E0
5.881000250E0,8.327632599E0,-4.096531219E0,2.811902618E0,9.697310404E0
5.890941250E0,8.332572327E0,-4.099524994E0,2.797083435E0,9.698533007E0
5.900883250E0,8.368796997E0,-4.116290131E0,2.773881683E0,9.730109311E0
5.910824250E0,8.380622406E0,-4.098327484E0,2.827919312E0,9.748243314E0
5.920766250E0,8.447682953E0,-4.091292114E0,2.887794800E0,9.820457079E0
5.930707250E0,8.560548248E0,-4.103566589E0,2.945125580E0,9.939618189E0
5.940648250E0,8.578810272E0,-4.102668457E0,2.964136047E0,9.960621299E0
5.950590250E0,8.558003540E0,-4.112248535E0,2.981799316E0,9.951941508E0
5.960531250E0,8.529113617E0,-4.114493866E0,2.960693207E0,9.921720775E0
5.970473250E0,8.559201050E0,-4.141288147E0,2.941682739E0,9.953074272E0
5.980414250E0,8.555458832E0,-4.147275696E0,2.958148499E0,9.957229236E0
5.990356250E0,8.526419220E0,-4.146377563E0,2.975961456E0,9.937233931E0
6.000297250E0,8.514144745E0,-4.158053284E0,2.994073792E0,9.937029019E0
6.010238250E0,8.527017975E0,-4.207600250E0,3.031196594E0,9.980084579E0
6.020180250E0,8.512498169E0,-4.239034882E0,3.007096710E0,9.973699034E0
6.030121250E0,8.492140503E0,-4.231101379E0,2.958896942E0,9.938497890E0
6.040063250E0,8.500523071E0,-4.199517059E0,2.891387329E0,9.912363830E0
6.050004250E0,8.487350464E0,-4.196672974E0,2.878514099E0,9.896111628E0
6.059946250E0,8.486152954E0,-4.236789551E0,2.858306122E0,9.906315740E0
6.069887250E0,8.464597778E0,-4.252955933E0,2.847378845E0,9.891643746E0
6.079828250E0,8.398435364E0,-4.270020447E0,2.849624176E0,9.843126999E0
6.089770250E0,8.395740967E0,-4.249962158E0,2.840044098E0,9.829369014E0
6.099711250E0,8.410709839E0,-4.218078461E0,2.811752930E0,9.820294315E0
6.109653250E0,8.510701904E0,-4.163442078E0,2.761457520E0,9.868735708E0
6.119594250E0,8.572673035E0,-4.105811920E0,2.740052032E0,9.892234309E0
6.129536250E0,8.604706421E0,-4.104015656E0,2.740052032E0,9.919264198E0
6.139477250E0,8.591384125E0,-4.076921997E0,2.726430359E0,9.892754755E0
6.149418250E0,8.658893738E0,-4.067641296E0,2.713557129E0,9.944120814E0
6.159360250E0,8.673114166E0,-4.069437561E0,2.696791992E0,9.952683982E0
6.169301250E0,8.643026733E0,-4.067042542E0,2.671195221E0,9.918569960E0
6.179243250E0,8.621920624E0,-4.058360596E0,2.605781250E0,9.879165040E0
6.189184250E0,8.559201050E0,-4.061054993E0,2.596500549E0,9.823131139E0
6.199125250E0,8.583151245E0,-4.079466705E0,2.614313507E0,9.856326345E0
6.209067250E0,8.571924591E0,-4.133504333E0,2.628384247E0,9.872798642E0
6.219008250E0,8.538394318E0,-4.215982819E0,2.562072144E0,9.861181588E0
6.228950250E0,8.551566925E0,-4.275558929E0,2.565215607E0,9.898991471E0
6.238891250E0,8.531358948E0,-4.309687958E0,2.647843781E0,9.918093187E0
6.248833250E0,8.531957703E0,-4.362827454E0,2.723436584E0,9.962212227E0
6.258774250E0,8.484656067E0,-4.413721619E0,2.804867249E0,9.966825341E0
6.268715250E0,8.410859528E0,-4.417014771E0,2.790796509E0,9.901571725E0
6.278657250E0,8.379873962E0,-4.406087494E0,2.754272461E0,9.860117211E0
