"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.211356375E0,-3.458108826E0,-8.387208710E0,-4.531077576E-1,9.083451614E0
3.221296375E0,-3.538042603E0,-8.362809448E0,-3.617976379E-1,9.087641325E0
3.231237375E0,-3.736679535E0,-8.445437622E0,-4.080514526E-1,9.244170951E0
3.241177375E0,-3.977079620E0,-8.544681244E0,-6.349795532E-1,9.446265871E0
3.251117375E0,-4.102069702E0,-8.610843658E0,-8.890013123E-1,9.579349022E0
3.261057375E0,-4.337380371E0,-8.580307159E0,-1.167422333E0,9.684906522E0
3.270997375E0,-4.491709442E0,-8.607251129E0,-1.365310822E0,9.804300044E0
3.280937375E0,-4.551884308E0,-8.588839417E0,-1.504820709E0,9.836274632E0
3.290878375E0,-4.559668121E0,-8.552764435E0,-1.550026703E0,9.815443731E0
3.300818375E0,-4.593647461E0,-8.479866028E0,-1.517095184E0,9.762750772E0
3.310758375E0,-4.644092560E0,-8.429121552E0,-1.492546234E0,9.738859281E0
3.320698375E0,-4.633165283E0,-8.408165131E0,-1.455573120E0,9.709899820E0
3.330638375E0,-4.464915161E0,-8.396489410E0,-1.427431641E0,9.616343531E0
3.340578375E0,-4.146976318E0,-8.487051086E0,-1.365011444E0,9.544145062E0
3.350518375E0,-3.685935059E0,-8.625363464E0,-1.372944946E0,9.479872888E0
3.360459375E0,-3.186274109E0,-8.745114441E0,-1.498533783E0,9.427352374E0
3.370399375E0,-2.841540985E0,-8.880732422E0,-1.650916901E0,9.469281395E0
3.380339375E0,-2.605182495E0,-9.014404449E0,-1.801204376E0,9.554621950E0
3.390279375E0,-2.405048676E0,-9.085057526E0,-1.879192200E0,9.584043651E0
3.400219375E0,-2.249671783E0,-9.119635620E0,-1.927541656E0,9.588753507E0
3.410159375E0,-2.123783569E0,-9.037456512E0,-2.078727264E0,9.513526365E0
3.420100375E0,-2.007774811E0,-8.897647247E0,-2.212998047E0,9.385981386E0
3.430040375E0,-1.949695587E0,-8.784183197E0,-2.295476532E0,9.286140201E0
3.439980375E0,-2.017953644E0,-8.773704987E0,-2.242935791E0,9.277973758E0
3.449920375E0,-2.148332520E0,-8.782985687E0,-2.099084930E0,9.282366495E0
3.459860375E0,-2.363734589E0,-8.795559540E0,-1.832639008E0,9.290192385E0
3.469800375E0,-2.555336151E0,-8.822653198E0,-1.548829193E0,9.314924808E0
3.479741375E0,-2.687511292E0,-8.823850708E0,-1.273701324E0,9.311572011E0
3.489681375E0,-2.810106354E0,-8.824748840E0,-9.859996033E-1,9.313704152E0
3.499621375E0,-2.897524567E0,-8.813671875E0,-7.818241882E-1,9.310623481E0
3.509561375E0,-3.022364960E0,-8.811576233E0,-7.292834473E-1,9.344004495E0
3.519501375E0,-3.127147064E0,-8.865613861E0,-7.963439941E-1,9.434634156E0
3.529441375E0,-3.251388702E0,-9.022337952E0,-1.065035248E0,9.649269956E0
3.539381375E0,-3.378923492E0,-9.535770264E0,-1.594933319E0,1.024167226E1
3.549322375E0,-3.621568909E0,-1.044587769E1,-2.506537628E0,1.133643916E1
3.559262375E0,-3.999682617E0,-1.161150375E1,-3.852987671E0,1.287128566E1
3.569202375E0,-4.536616058E0,-1.269539978E1,-4.972659302E0,1.436946072E1
3.579142375E0,-4.966072998E0,-1.317470306E1,-5.115162964E0,1.497997243E1
3.589081958E0,-5.065166931E0,-1.264046402E1,-4.181105347E0,1.424496011E1
3.599021958E0,-4.777465210E0,-1.124701172E1,-2.633773041E0,1.250024827E1
3.608962958E0,-4.127067719E0,-9.345066833E0,-1.084644470E0,1.027323784E1
3.618902958E0,-3.494183807E0,-7.547005920E0,1.190025330E-1,8.317498449E0
3.628842958E0,-3.209326172E0,-6.402635651E0,8.577163696E-1,7.213126584E0
3.638782958E0,-3.018622742E0,-5.893394623E0,1.242865448E0,6.737128317E0
3.648722958E0,-2.697839813E0,-6.034401398E0,1.375639343E0,6.751645984E0
3.658662958E0,-2.446512451E0,-6.637497253E0,1.225800934E0,7.179441545E0
3.668602958E0,-2.347568207E0,-7.717800751E0,8.455915833E-1,8.111137407E0
3.678543958E0,-2.270029449E0,-9.238338776E0,1.655557251E-1,9.514585946E0
3.688483958E0,-2.114353180E0,-1.067804489E1,-9.222322083E-1,1.092436013E1
3.698423958E0,-2.035766602E0,-1.160581558E1,-2.263592834E0,1.199846463E1
3.708363958E0,-2.128723297E0,-1.189995392E1,-3.090772705E0,1.247770981E1
3.718303958E0,-2.303410034E0,-1.170610703E1,-2.777324524E0,1.224957840E1
3.728243958E0,-2.423610077E0,-1.108160568E1,-1.602118378E0,1.145611861E1
3.738184958E0,-2.355352020E0,-1.031310379E1,-3.998185730E-1,1.058620082E1
3.748124958E0,-2.161355438E0,-9.686955872E0,3.573069763E-1,9.931577904E0
3.758064958E0,-2.024539948E0,-9.207353210E0,6.786886597E-1,9.451705319E0
3.768004958E0,-1.965263214E0,-9.002728729E0,6.959028625E-1,9.240977484E0
3.777944958E0,-1.922452240E0,-9.087153168E0,5.411247253E-1,9.304030916E0
3.787884958E0,-1.952389984E0,-9.232500916E0,2.772235107E-1,9.440749583E0
3.797824958E0,-1.890718231E0,-9.251960449E0,-5.942642212E-2,9.443363759E0
3.807765958E0,-1.801054688E0,-9.279952240E0,-4.659809875E-1,9.464589259E0
3.817705958E0,-1.714384918E0,-9.297465820E0,-8.081694031E-1,9.488684003E0
3.827645958E0,-1.697919159E0,-9.316326599E0,-9.023236084E-1,9.512678838E0
3.837585958E0,-1.708097992E0,-9.333989868E0,-6.950047302E-1,9.514409976E0
3.847525958E0,-1.821262665E0,-9.283694458E0,-2.900967407E-1,9.465100982E0
3.857465958E0,-1.901645508E0,-9.147777100E0,7.963439941E-2,9.343683596E0
3.867406958E0,-1.881437531E0,-9.071286163E0,2.936892700E-1,9.268996344E0
3.877346958E0,-1.888323212E0,-9.087602234E0,4.041595459E-1,9.290512572E0
3.887286958E0,-1.968406677E0,-9.234746246E0,4.679269409E-1,9.453788590E0
3.897226958E0,-2.124082947E0,-9.479187927E0,5.215155029E-1,9.728242932E0
3.907166958E0,-2.252066803E0,-9.715097351E0,4.674778748E-1,9.983659499E0
3.917106958E0,-2.275418243E0,-1.005324417E1,3.055146790E-1,1.031206021E1
3.927047958E0,-2.194586334E0,-1.043510010E1,1.020877075E-1,1.066386164E1
3.936987958E0,-2.070644073E0,-1.071217392E1,-1.486408997E-1,1.091147703E1
3.946927958E0,-1.912872162E0,-1.082294357E1,-3.486250305E-1,1.099621421E1
3.956867958E0,-1.830543365E0,-1.076920532E1,-3.923341370E-1,1.093071811E1
3.966807958E0,-1.853296051E0,-1.065154999E1,-2.713856506E-1,1.081498375E1
3.976747958E0,-1.844763794E0,-1.048315018E1,-9.789642334E-2,1.064467824E1
3.986687958E0,-1.718576202E0,-1.025457550E1,1.496887207E-4,1.039758736E1
3.996628958E0,-1.565145264E0,-1.008482849E1,-1.103205872E-1,1.020615579E1
4.006568958E0,-1.472487946E0,-9.924511871E0,-3.787124634E-1,1.004029779E1
4.016508958E0,-1.620081024E0,-9.775421906E0,-6.719526672E-1,9.931518330E0
4.026448958E0,-2.012564850E0,-9.629475403E0,-9.141490173E-1,9.879923190E0
4.036388958E0,-2.461032257E0,-9.493258667E0,-9.854008484E-1,9.856452441E0
4.046328958E0,-2.704426117E0,-9.215586090E0,-9.280700684E-1,9.648951324E0
4.056268958E0,-2.691253510E0,-8.973539429E0,-7.529342651E-1,9.398625715E0
4.066209958E0,-2.681074677E0,-8.831484833E0,-5.084925842E-1,9.243476104E0
4.076149958E0,-2.678080902E0,-8.783434753E0,-1.701960754E-1,9.184215268E0
4.086089958E0,-2.629282379E0,-8.904233551E0,2.453398132E-1,9.287555792E0
4.096029958E0,-2.498304749E0,-9.063053284E0,5.843847656E-1,9.419233886E0
4.105969958E0,-2.303709412E0,-9.239087219E0,7.800279236E-1,9.553860647E0
4.115909958E0,-1.971250763E0,-9.554481354E0,7.918533325E-1,9.787797260E0
4.125850958E0,-1.693877563E0,-9.872869263E0,6.786886597E-1,1.004008899E1
4.135790958E0,-1.477727051E0,-1.005998016E1,5.282514954E-1,1.018164661E1
4.145730958E0,-1.286873932E0,-1.007345215E1,4.070036316E-1,1.016347060E1
4.155670958E0,-1.214125214E0,-1.000983444E1,3.115022278E-1,1.008800869E1
4.165610958E0,-1.250050507E0,-9.922565918E0,2.429447937E-1,1.000394736E1
4.175550958E0,-1.292412415E0,-9.786498871E0,2.052232361E-1,9.873601500E0
4.185490958E0,-1.314566345E0,-9.636810150E0,1.728904724E-1,9.727594033E0
4.195431958E0,-1.312620392E0,-9.486672363E0,7.050338745E-2,9.577311499E0
4.205371958E0,-1.317859497E0,-9.394763489E0,4.131408691E-2,9.486835169E0
4.215311958E0,-1.435514832E0,-9.430539093E0,5.059478760E-2,9.539304495E0
4.225251958E0,-1.573677521E0,-9.508377228E0,5.284011841E-2,9.637867530E0
4.235191958E0,-1.714684296E0,-9.601633301E0,8.143066406E-2,9.753877959E0
4.245131958E0,-1.847907257E0,-9.636061707E0,7.484436035E-2,9.811933964E0
4.255072958E0,-1.947749634E0,-9.594597931E0,1.095721436E-1,9.790916410E0
4.265012958E0,-1.978884888E0,-9.543254700E0,1.354682922E-1,9.747207155E0
4.274952958E0,-2.028431854E0,-9.511820068E0,1.769320679E-1,9.727310099E0
4.284892958E0,-2.071691895E0,-9.471104736E0,2.796185303E-1,9.699067932E0
4.294832958E0,-2.058818665E0,-9.525142365E0,3.058140564E-1,9.749902235E0
4.304772958E0,-2.041305084E0,-9.588909760E0,3.278182983E-1,9.809259996E0
4.314712958E0,-2.039359131E0,-9.682764587E0,2.990780640E-1,9.899715320E0
4.324653958E0,-2.130519562E0,-9.711504822E0,2.459385681E-1,9.945497739E0
4.334593958E0,-2.244881744E0,-9.664652252E0,1.935475159E-1,9.923832820E0
4.344533958E0,-2.438728638E0,-9.591454468E0,1.784289551E-1,9.898243939E0
4.354473958E0,-2.615361328E0,-9.558373260E0,2.062710571E-1,9.911869754E0
4.364413958E0,-2.717299347E0,-9.557774506E0,2.032772827E-1,9.938616146E0
4.374353958E0,-2.738405457E0,-9.525142365E0,1.772314453E-1,9.912548234E0
4.384294958E0,-2.670895844E0,-9.479786682E0,2.826123047E-1,9.852913775E0
4.394234958E0,-2.490670624E0,-9.507030029E0,2.318678284E-1,9.830606432E0
4.404174958E0,-2.366428986E0,-9.575737152E0,1.981878662E-1,9.865799845E0
4.414114958E0,-2.153571625E0,-9.616003418E0,1.957928467E-1,9.856151750E0
4.424054958E0,-1.942660217E0,-9.597891083E0,1.866618347E-1,9.794298576E0
4.433994958E0,-1.818867645E0,-9.621242523E0,2.019300842E-1,9.793741009E0
4.443934958E0,-1.736688538E0,-9.710756378E0,2.031275940E-1,9.866921371E0
4.453875958E0,-1.707199860E0,-9.760902100E0,2.432441711E-1,9.912058761E0
4.463815958E0,-1.692230988E0,-9.742041321E0,2.369572449E-1,9.890761525E0
4.473755958E0,-1.728455658E0,-9.696086884E0,2.327659607E-1,9.851692231E0
4.483695958E0,-1.817370758E0,-9.623338165E0,1.919009399E-1,9.795320305E0
4.493635958E0,-2.045646057E0,-9.482481079E0,1.133143616E-1,9.701286273E0
4.503575958E0,-2.352058868E0,-9.455387421E0,5.388793945E-2,9.743686987E0
4.513515958E0,-2.567760315E0,-9.421108704E0,1.097218323E-1,9.765383818E0
4.523456958E0,-2.498604126E0,-9.515262909E0,8.861572266E-2,9.838246975E0
4.533396958E0,-2.297721863E0,-9.677226105E0,1.004411316E-1,9.946774314E0
4.543336958E0,-2.066901855E0,-9.820777588E0,1.847158813E-1,1.003762301E1
4.553276958E0,-1.842668152E0,-9.791737976E0,2.981799316E-1,9.968072521E0
4.563216958E0,-1.728006592E0,-9.745035095E0,3.611988831E-1,9.903644805E0
4.573156958E0,-1.771715698E0,-9.660460968E0,4.113446045E-1,9.830192623E0
4.583097958E0,-1.884730682E0,-9.651479645E0,4.589456177E-1,9.844485774E0
4.593037750E0,-1.970202942E0,-9.618099060E0,4.718188477E-1,9.829147582E0
4.602977750E0,-2.032922516E0,-9.544152832E0,4.561015320E-1,9.768912726E0
4.612917750E0,-2.123933258E0,-9.513167267E0,4.818479919E-1,9.759283858E0
4.622857750E0,-2.187401276E0,-9.568851471E0,4.695735168E-1,9.826909082E0
4.632797750E0,-2.212998047E0,-9.682016144E0,4.171824646E-1,9.940464686E0
4.642737750E0,-2.233505402E0,-9.752519531E0,4.953199768E-1,1.001726138E1
4.652678750E0,-2.096839600E0,-9.792187042E0,5.435197449E-1,1.002891206E1
4.662618750E0,-1.997446289E0,-9.784702606E0,5.490582275E-1,1.000158296E1
4.672558750E0,-1.961371307E0,-9.601034546E0,5.556445312E-1,9.815069159E0
4.682498750E0,-1.948198700E0,-9.394164734E0,5.721102905E-1,9.611093559E0
4.692438750E0,-1.923949127E0,-9.267528076E0,5.712121582E-1,9.482348877E0
4.702378750E0,-2.030826874E0,-9.250463562E0,5.433700562E-1,9.486336749E0
4.712318750E0,-2.305505676E0,-9.345815277E0,5.593867493E-1,9.642226566E0
4.722259750E0,-2.586022339E0,-9.450148315E0,6.423143005E-1,9.818624261E0
4.732199750E0,-2.736758881E0,-9.544901276E0,7.086264038E-1,9.954754689E0
4.742139750E0,-2.799628143E0,-9.625882874E0,7.279362488E-1,1.005114073E1
4.752079750E0,-2.909349976E0,-9.699978790E0,6.930587769E-1,1.015057813E1
4.762019750E0,-2.996917877E0,-9.684560852E0,6.285429382E-1,1.015713059E1
4.771959750E0,-2.963387604E0,-9.616751862E0,4.855902100E-1,1.007469009E1
4.781900750E0,-2.893482971E0,-9.546547852E0,3.324586487E-1,9.980949270E0
4.791840750E0,-2.794688416E0,-9.472601624E0,1.841171265E-1,9.877973678E0
4.801780750E0,-2.680026855E0,-9.407337341E0,1.480421448E-1,9.782763223E0
4.811720750E0,-2.530637512E0,-9.387728119E0,1.844165039E-1,9.724586104E0
4.821660750E0,-2.350561981E0,-9.416468353E0,2.561174011E-1,9.708790553E0
4.831600750E0,-2.203567657E0,-9.472002869E0,3.483256531E-1,9.731180788E0
4.841540750E0,-2.117047577E0,-9.476194153E0,4.209246826E-1,9.718915765E0
4.851481750E0,-2.076032867E0,-9.489067383E0,5.423222351E-1,9.728639456E0
4.861421750E0,-2.132764893E0,-9.555529175E0,7.173083496E-1,9.816891319E0
4.871361750E0,-2.252815247E0,-9.616153107E0,8.665480042E-1,9.914458258E0
4.881301750E0,-2.403102722E0,-9.650880890E0,9.996212769E-1,9.995681435E0
4.891241750E0,-2.553240509E0,-9.681267700E0,1.076261902E0,1.006997125E1
4.901181750E0,-2.693049774E0,-9.648635559E0,1.088686066E0,1.007640425E1
4.911121750E0,-2.750230865E0,-9.561516724E0,1.038390656E0,1.000323083E1
4.921062750E0,-2.702629852E0,-9.496252441E0,9.752220154E-1,9.921394888E0
4.931002750E0,-2.686014404E0,-9.382788391E0,8.906478882E-1,9.800236989E0
4.940942750E0,-2.706521759E0,-9.281748505E0,7.966433716E-1,9.701069838E0
4.950882750E0,-2.697241058E0,-9.180259552E0,7.421566772E-1,9.597034506E0
4.960822750E0,-2.628983002E0,-9.134155426E0,7.125183105E-1,9.531633087E0
4.970762750E0,-2.593357086E0,-9.139843597E0,7.345225525E-1,9.528996030E0
4.980702750E0,-2.606230316E0,-9.161548462E0,7.819738770E-1,9.557085844E0
4.990643750E0,-2.616409149E0,-9.226513367E0,8.126600647E-1,9.624685040E0
5.000583750E0,-2.639760590E0,-9.310488739E0,8.041278076E-1,9.710826847E0
5.010523750E0,-2.688409424E0,-9.391170959E0,8.003855896E-1,9.801135358E0
5.020463750E0,-2.730921021E0,-9.444759521E0,7.735913086E-1,9.862041145E0
5.030403750E0,-2.745440826E0,-9.466614075E0,7.146139526E-1,9.882555361E0
5.040343750E0,-2.717449036E0,-9.473200378E0,6.427633667E-1,9.876193569E0
5.050284750E0,-2.578687592E0,-9.479487305E0,5.677693176E-1,9.840359305E0
5.060224750E0,-2.432591400E0,-9.502689056E0,5.195695496E-1,9.822858685E0
5.070164750E0,-2.244282990E0,-9.560917969E0,4.924758911E-1,9.833132311E0
5.080104750E0,-2.060614929E0,-9.590107269E0,4.860392761E-1,9.821024667E0
5.090044750E0,-1.920805664E0,-9.597142639E0,5.300477600E-1,9.801815743E0
5.099984750E0,-1.847009125E0,-9.552535400E0,6.143225098E-1,9.748834157E0
5.109924750E0,-1.862127686E0,-9.500743103E0,7.000941467E-1,9.706789935E0
5.119865750E0,-2.000889130E0,-9.448352051E0,8.481362915E-1,9.695063123E0
5.129805750E0,-2.240391083E0,-9.431586914E0,9.834548950E-1,9.743786094E0
5.139745750E0,-2.487078094E0,-9.413025513E0,1.040186920E0,9.791455233E0
5.149685750E0,-2.674488373E0,-9.432934113E0,1.011895752E0,9.856828447E0
5.159625750E0,-2.821482697E0,-9.449549561E0,9.785151672E-1,9.910209051E0
5.169565750E0,-2.890938263E0,-9.409133606E0,9.044192505E-1,9.884699967E0
5.179505750E0,-2.862198029E0,-9.424850922E0,8.165519714E-1,9.883660737E0
5.189446750E0,-2.943179626E0,-9.408534851E0,7.499404907E-1,9.886619498E0
5.199386750E0,-3.029699707E0,-9.374256134E0,6.644682312E-1,9.874070914E0
5.209326750E0,-3.066822510E0,-9.317524109E0,5.477110291E-1,9.824542900E0
5.219266750E0,-3.040477295E0,-9.221274261E0,4.231700134E-1,9.718820610E0
5.229206750E0,-2.958148499E0,-9.207502899E0,3.418890381E-1,9.677067753E0
5.239146750E0,-2.783461761E0,-9.291927338E0,2.987786865E-1,9.704475345E0
5.249086750E0,-2.608176270E0,-9.387578430E0,3.549119568E-1,9.749624338E0
5.259027750E0,-2.437381439E0,-9.426347809E0,4.466711426E-1,9.746608456E0
5.268967750E0,-2.314786377E0,-9.449549561E0,5.336402893E-1,9.743561712E0
5.278907750E0,-2.223326569E0,-9.446705475E0,6.655160522E-1,9.727606950E0
5.288847750E0,-2.215393066E0,-9.441166992E0,7.914042664E-1,9.729846932E0
5.298787750E0,-2.274969177E0,-9.478888550E0,9.039701843E-1,9.789891470E0
5.308727750E0,-2.438578949E0,-9.505084076E0,9.562115479E-1,9.859393039E0
5.318667750E0,-2.594105530E0,-9.482930145E0,9.735754395E-1,9.879433019E0
5.328608750E0,-2.699486389E0,-9.446106720E0,9.770182800E-1,9.872726252E0
5.338548750E0,-2.834804993E0,-9.394015045E0,9.544152832E-1,9.858729459E0
5.348488750E0,-2.921923828E0,-9.365424500E0,8.710386658E-1,9.849239731E0
5.358428750E0,-2.935096436E0,-9.366622009E0,7.906558228E-1,9.847514183E0
5.368368750E0,-2.906655579E0,-9.346563721E0,6.791377258E-1,9.811632285E0
5.378308750E0,-2.845283203E0,-9.339827728E0,5.828878784E-1,9.780990583E0
5.388249750E0,-2.757266235E0,-9.375453644E0,5.081932068E-1,9.785699181E0
5.398189750E0,-2.677033081E0,-9.415121155E0,4.815486145E-1,9.800148037E0
5.408129750E0,-2.621348877E0,-9.439370728E0,4.950205994E-1,9.809089410E0
5.418069750E0,-2.594255219E0,-9.465416565E0,5.134323120E-1,9.827913493E0
5.428009750E0,-2.574196930E0,-9.477241974E0,5.418731689E-1,9.835559557E0
5.437949750E0,-2.580034790E0,-9.472302246E0,6.288423157E-1,9.837506392E0
5.447889750E0,-2.627635803E0,-9.396260376E0,7.180567932E-1,9.783137765E0
5.457830750E0,-2.680026855E0,-9.341324615E0,7.810757446E-1,9.749511210E0
5.467770750E0,-2.714754639E0,-9.296717377E0,8.214916992E-1,9.719757988E0
5.477710750E0,-2.773731995E0,-9.283993835E0,8.737330627E-1,9.728799524E0
5.487650750E0,-2.816093903E0,-9.317224731E0,9.030720520E-1,9.775305657E0
5.497590750E0,-2.851869507E0,-9.335187378E0,8.872050476E-1,9.801327250E0
5.507530750E0,-2.831511841E0,-9.325457611E0,8.517288208E-1,9.782998566E0
5.517470750E0,-2.805166626E0,-9.337283020E0,8.354127502E-1,9.785281215E0
5.527411750E0,-2.728975067E0,-9.336384888E0,8.072712708E-1,9.760485367E0
5.537351750E0,-2.689756622E0,-9.349707184E0,7.617658997E-1,9.758693683E0
5.547291750E0,-2.650388489E0,-9.396559753E0,7.387138367E-1,9.791097613E0
5.557231750E0,-2.656825104E0,-9.409283295E0,7.364685059E-1,9.804882335E0
5.567171750E0,-2.662363586E0,-9.427395630E0,7.276368713E-1,9.823106619E0
5.577111750E0,-2.682721252E0,-9.431736603E0,7.391629028E-1,9.833667193E0
5.587052500E0,-2.709814911E0,-9.456285553E0,7.562274170E-1,9.865916745E0
5.596993500E0,-2.692151642E0,-9.439819794E0,7.649093628E-1,9.845961839E0
5.606933500E0,-2.692301331E0,-9.435778198E0,7.556286621E-1,9.841411044E0
5.616873500E0,-2.677033081E0,-9.423952789E0,7.424560547E-1,9.824898640E0
5.626813500E0,-2.708767090E0,-9.418563995E0,7.188052368E-1,9.826670232E0
5.636753500E0,-2.702629852E0,-9.427994385E0,7.143145752E-1,9.833693688E0
5.646693500E0,-2.719694366E0,-9.454040222E0,6.803352356E-1,9.860956850E0
5.656633500E0,-2.720442810E0,-9.460027771E0,6.604266357E-1,9.865551067E0
5.666574500E0,-2.728226624E0,-9.474397888E0,6.515950012E-1,9.880891250E0
5.676514500E0,-2.765349426E0,-9.452243958E0,6.614744568E-1,9.870644444E0
5.686454500E0,-2.792742462E0,-9.388177185E0,6.738986206E-1,9.817913254E0
5.696394500E0,-2.798430634E0,-9.330996094E0,6.966513062E-1,9.766474551E0
5.706334500E0,-2.834804993E0,-9.317374420E0,7.372169495E-1,9.766937814E0
5.716274500E0,-2.833607483E0,-9.304201813E0,7.702981567E-1,9.756580446E0
5.726214500E0,-2.848726044E0,-9.319769440E0,7.985893250E-1,9.778092216E0
5.736155500E0,-2.846630402E0,-9.350605316E0,8.068222046E-1,9.807552523E0
5.746095500E0,-2.818638611E0,-9.359287262E0,8.033793640E-1,9.807466547E0
5.756035500E0,-2.768941956E0,-9.361682281E0,7.794291687E-1,9.793653278E0
5.765975500E0,-2.728675690E0,-9.383985901E0,7.457492065E-1,9.801071589E0
5.775915500E0,-2.663261719E0,-9.426198120E0,7.183561707E-1,9.821517682E0
5.785855500E0,-2.615960083E0,-9.443861389E0,7.069798279E-1,9.824947103E0
5.795796500E0,-2.533780975E0,-9.446256409E0,6.605763245E-1,9.802457205E0
5.805736500E0,-2.565514984E0,-9.415420532E0,6.514453125E-1,9.780408577E0
5.815676500E0,-2.576292572E0,-9.431437225E0,6.203100586E-1,9.796635959E0
5.825616500E0,-2.608625336E0,-9.428593140E0,5.984555054E-1,9.801094007E0
5.835556500E0,-2.649490356E0,-9.420210571E0,5.999523926E-1,9.804086354E0
5.845496500E0,-2.662213898E0,-9.430389404E0,5.697152710E-1,9.815508272E0
5.855436500E0,-2.624492340E0,-9.414971466E0,5.559439087E-1,9.789725296E0
5.865377500E0,-2.555485840E0,-9.414073334E0,5.408253479E-1,9.769737799E0
5.875317500E0,-2.548450470E0,-9.428742828E0,5.444178772E-1,9.782238085E0
5.885257500E0,-2.516267395E0,-9.456135864E0,5.590873718E-1,9.801157369E0
5.895197500E0,-2.472408600E0,-9.508975983E0,5.713618469E-1,9.841741862E0
5.905137500E0,-2.435435486E0,-9.515861664E0,5.816903687E-1,9.839783173E0
5.915077500E0,-2.435136108E0,-9.491013336E0,6.225553894E-1,9.818187064E0
5.925017500E0,-2.488724670E0,-9.451046448E0,6.721023560E-1,9.796313134E0
5.934958500E0,-2.544259186E0,-9.425299988E0,7.476951599E-1,9.791250314E0
5.944898500E0,-2.628533936E0,-9.375303955E0,7.940986633E-1,9.769140576E0
5.954838500E0,-2.678679657E0,-9.361831970E0,8.286767578E-1,9.772713426E0
5.964778500E0,-2.753673706E0,-9.355694733E0,8.446934509E-1,9.789037227E0
5.974718500E0,-2.805915070E0,-9.346414032E0,8.434959412E-1,9.794901737E0
5.984658500E0,-2.877316589E0,-9.337133331E0,8.554710388E-1,9.807794874E0
5.994598500E0,-2.911445618E0,-9.340127106E0,8.524772644E-1,9.820448433E0
6.004539500E0,-2.911595306E0,-9.329349518E0,8.217910767E-1,9.807624087E0
6.014479500E0,-2.912643127E0,-9.349407806E0,8.217910767E-1,9.827016683E0
6.024419500E0,-2.842588806E0,-9.376052399E0,7.744894409E-1,9.828046784E0
6.034359500E0,-2.777923279E0,-9.401798859E0,7.023394775E-1,9.828731366E0
6.044299500E0,-2.752925262E0,-9.431886292E0,6.602769470E-1,9.847590678E0
6.054239500E0,-2.701582031E0,-9.420959015E0,5.987548828E-1,9.818936890E0
6.064179500E0,-2.676883392E0,-9.427695007E0,5.752537537E-1,9.817232539E0
6.074120500E0,-2.659968567E0,-9.438921661E0,5.631289673E-1,9.822718012E0
6.084060500E0,-2.644700317E0,-9.445807343E0,5.769003296E-1,9.826012931E0
6.094000500E0,-2.597997437E0,-9.428443451E0,5.876779175E-1,9.797474262E0
6.103940500E0,-2.567311249E0,-9.427844696E0,6.153703308E-1,9.790506795E0
6.113880500E0,-2.546803894E0,-9.415719910E0,6.706054688E-1,9.777100960E0
